All.obs;uniqueID;Record;Country;Type;RBD;ICcode;physChemText;Note1_PhysChemText;SumMetric;ValueStd;ValueUpStd;CorSumMetric;Note2_Season;CorValueStd;CorValueUpStd;UnitUsed;Note3_stdUnits;RangeRep;ReasonRange;SalinityRange;DepthZone;Comment;Delete;physChemCategoryCW;physChemCategoryTW;Ver;cfMS
new;new;21;FR;FRA;All;TW-NEA11;Total Inorganic N;DIN (dissolved inorganic nitrogen);Concentration standardizing value to the salinity 33;29;;winter;monthly winter values over 6 years (November to February);0,406;;mgN/L;We standardised your Value using a factor of 0.0140067 to convert from units of   umol/L;FALSE;;33;;If the threshold of Good Status is exceeded for DIN, but phytoplankton biomass (Chlorophyll a concentration) is in Good Status, DIN decommissioning is not taken into account (principle of primacy of biological elements). ;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;22;FR;FRA;All;TW-NEA11;Total Inorganic N;DIN (dissolved inorganic nitrogen);Concentration standardizing value to the salinity 33;33;;winter;monthly winter values over 6 years (November to February);0,462;;mgN/L;We standardised your Value using a factor of 0.0140067 to convert from units of   umol/L;FALSE;;33;;If the threshold of Good Status is exceeded for DIN, but phytoplankton biomass (Chlorophyll a concentration) is in Good Status, DIN decommissioning is not taken into account (principle of primacy of biological elements). ;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;23;FR;FRF;All;TW-NEA11;Total Inorganic N;DIN (dissolved inorganic nitrogen);Concentration standardizing value to the salinity 33;33;;winter;monthly winter values over 6 years (November to February);0,462;;mgN/L;We standardised your Value using a factor of 0.0140067 to convert from units of   umol/L;FALSE;;33;;If the threshold of Good Status is exceeded for DIN, but phytoplankton biomass (Chlorophyll a concentration) is in Good Status, DIN decommissioning is not taken into account (principle of primacy of biological elements). ;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;24;FR;FRG;All;TW-NEA11;Total Inorganic N;DIN (dissolved inorganic nitrogen);Concentration standardizing value to the salinity 33;33;;winter;monthly winter values over 6 years (November to February);0,462;;mgN/L;We standardised your Value using a factor of 0.0140067 to convert from units of   umol/L;FALSE;;33;;If the threshold of Good Status is exceeded for DIN, but phytoplankton biomass (Chlorophyll a concentration) is in Good Status, DIN decommissioning is not taken into account (principle of primacy of biological elements). ;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;25;FR;FRH;All;TW-NEA11;Total Inorganic N;DIN (dissolved inorganic nitrogen);Concentration standardizing value to the salinity 33;33;;winter;monthly winter values over 6 years (November to February);0,462;;mgN/L;We standardised your Value using a factor of 0.0140067 to convert from units of   umol/L;FALSE;;33;;If the threshold of Good Status is exceeded for DIN, but phytoplankton biomass (Chlorophyll a concentration) is in Good Status, DIN decommissioning is not taken into account (principle of primacy of biological elements). ;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;26;FR;FRD;T10;TW-CoastalLagoonsPolyeuhaline;Total Inorganic N;DIN (dissolved inorganic nitrogen);90th percentile;6;;90th percentile;monthly summer (June-August) data (over 6 years);0,084;;mgN/L;We standardised your Value using a factor of 0.0140067 to convert from units of   umol/L;FALSE;;;;;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;27;FR;FRE;T10;TW-CoastalLagoonsPolyeuhaline;Total Inorganic N;DIN (dissolved inorganic nitrogen);90th percentile;6;;90th percentile;monthly summer (June-August) data (over 6 years);0,084;;mgN/L;We standardised your Value using a factor of 0.0140067 to convert from units of   umol/L;FALSE;;;;;FALSE;no;yes;Ver7e_revised_April 2021;
8644;10576;1;HR;HRJ;HR-P2_2 & HR-P2_3;TW-Estuaries;Orthophosphate;Please select reason for range in column ReasonRange;Median;3,098;15,488;Median;;15,488;;ugP/L;We standardised your Value using a factor of 30.97521132 to convert from units of   umol/L;FALSE;;;;;FALSE;no;yes;Ver7e_revised;
8632;10564;2;HR;HRJ;All;TW-Estuaries;Secchi disk depth;;Median;3;;Median;;3;;m;;FALSE;;;;at stations with a depth < 3m, transparency to the seafloor;FALSE;no;yes;Ver7e_revised;
11087;10582;3;HR;HRJ;All;TW-Estuaries;Total Inorganic N;;Median;;;Median;;0,28;;mgN/L;We standardised your Value using a factor of 0.014007 to convert from units of   umol/L;FALSE;;;Bottom;;FALSE;no;yes;Ver7e_revised;
8663;10595;4;HR;HRJ;HR-P1_2 & HR-P1_3;TW-Estuaries;Total Inorganic N;;Median;0,196;;Median;;2,101;;mgN/L;We standardised your Value using a factor of 0.014007 to convert from units of   umol/L;FALSE;;;Surf;;FALSE;no;yes;Ver7e_revised;
8664;10596;5;HR;HRJ;HR-P2_2;TW-Estuaries;Total Inorganic N;;Median;0,163;;Median;;1,751;;mgN/L;We standardised your Value using a factor of 0.014007 to convert from units of   umol/L;FALSE;;;Surf;;FALSE;no;yes;Ver7e_revised;
8662;10594;6;HR;HRJ;HR-P2_3;TW-Estuaries;Total Inorganic N;;Median;0,026;;Median;;1,751;;mgN/L;We standardised your Value using a factor of 0.014007 to convert from units of   umol/L;FALSE;;;Surf;;FALSE;no;yes;Ver7e_revised;
8648;10580;7;HR;HRJ;All;TW-Estuaries;TP;Please select reason for range in column ReasonRange;Median;9,292;27,876;Median;;27,876;;ugP/L;We standardised your Value using a factor of 30.973761 to convert from units of   umol/L;FALSE;;;;;FALSE;no;yes;Ver7e_revised;
new;new;;HR;HRJ;HR-P1_2 & HR-P1_3;TW-Estuaries;Orthophosphate;;Median;9,292;;Median;;9,292;;ugP/L;;FALSE;;;;;FALSE;no;yes;Ver7e_revised;
new;new;;HR;HRJ;HR-P1_2 & HR-P1_3;TW-Estuaries;% oxygen saturation;;Median;150;;Median;;150;;PC02;;FALSE;;;Surf;;FALSE;no;yes;Ver7e_revised;
8634;10566;;HR;HRJ;HR-P2_2 & HR-P2_3;TW-Estuaries;% oxygen saturation;;Median;170;;Median;;170;;PC02;;FALSE;;;Surf;;FALSE;no;yes;Ver7e_revised;
11085;10566;;HR;HRJ;All;TW-Estuaries;% oxygen saturation;;Median;40;;Median;;40;;PC02;;FALSE;;;Bottom;;FALSE;no;yes;Ver7e_revised;
new;new;;HR;HRJ;HR-P1_2 & HR-P1_3;TW-Estuaries;TP;;Median;18,584;;Median;;18,584;;ugP/L;;FALSE;;;;;FALSE;no;yes;Ver7e_revised;
10668;12237;3;IE;IEGBNIIENB;All;TW-NEA11;% oxygen saturation;Dissolved Oxygen was omitted from the original form;95th percentile;;;5th - 95th percentile;;70;130;PC02;;TRUE;High low: Dissolved oxygen lower and upper limit;0,05;samples are a mix of surface and bottom samples;;FALSE;no;yes;Ver7e_revised_April 2021;reassignment of lower and upper values DO according to report sent by MS
10684;12253;4;IE;IEGBNIIENW;All;TW-NEA11;% oxygen saturation;Dissolved Oxygen was omitted from the original form;95th percentile;;;5th - 95th percentile;;70;130;PC02;;TRUE;High low: Dissolved oxygen lower and upper limit;0,05;samples are a mix of surface and bottom samples;;FALSE;no;yes;Ver7e_revised_April 2021;reassignment of lower and upper values DO according to report sent by MS
10700;12269;5;IE;IEROI;All;TW-NEA11;% oxygen saturation;Dissolved Oxygen was omitted from the original form;95th percentile;;;5th - 95th percentile;;70;130;PC02;;TRUE;High low: Dissolved oxygen lower and upper limit;0,05;samples are a mix of surface and bottom samples;;FALSE;no;yes;Ver7e_revised_April 2021;reassignment of lower and upper values DO according to report sent by MS
new;new;6;IE;IEGBNIIENB;All;TW-NEA11;% oxygen saturation;Dissolved Oxygen was omitted from the original form;5th percentile;;;5th - 95th percentile;;80;120;PC02;;TRUE;High low: Dissolved oxygen lower and upper limit;34,5;samples are a mix of surface and bottom samples;;FALSE;no;yes;Ver7e_revised_April 2021;reassignment of lower and upper values DO according to report sent by MS
new;new;7;IE;IEGBNIIENW;All;TW-NEA11;% oxygen saturation;Dissolved Oxygen was omitted from the original form;5th percentile;;;5th - 95th percentile;;80;120;PC02;;TRUE;High low: Dissolved oxygen lower and upper limit;34,5;samples are a mix of surface and bottom samples;;FALSE;no;yes;Ver7e_revised_April 2021;reassignment of lower and upper values DO according to report sent by MS
new;new;8;IE;IEROI;All;TW-NEA11;% oxygen saturation;Dissolved Oxygen was omitted from the original form;5th percentile;;;5th - 95th percentile;;80;120;PC02;;TRUE;High low: Dissolved oxygen lower and upper limit;34,5;samples are a mix of surface and bottom samples;;FALSE;no;yes;Ver7e_revised_April 2021;reassignment of lower and upper values DO according to report sent by MS
10671;12240;9;IE;IEGBNIIENB;All;TW-NEA11;Biological Oxygen Demand;BOD as emitted from the original form;95th percentile;;;95th percentile;;4;;mg O2 L;;FALSE;;;samples are a mix of surface and bottom samples;;FALSE;no;yes;Ver7e_revised;
10687;12256;10;IE;IEGBNIIENW;All;TW-NEA11;Biological Oxygen Demand;BOD as emitted from the original form;95th percentile;;;95th percentile;;4;;mg O2 L;;FALSE;;;samples are a mix of surface and bottom samples;;FALSE;no;yes;Ver7e_revised;
10703;12272;11;IE;IEROI;All;TW-NEA11;Biological Oxygen Demand;BOD as emitted from the original form;95th percentile;;;95th percentile;;4;;mg O2 L;;FALSE;;;samples are a mix of surface and bottom samples;;FALSE;no;yes;Ver7e_revised;
10679;12248;12;IE;IEGBNIIENB;All;TW-NEA11;Orthophosphate;MRP;median;;;Median;median winter and summer;40;60;µgP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;TRUE;salinity range;34,5 - 17;samples are a mix of surface and bottom samples;values are salinity dependant (see table provided), linear interpolation to be used to establish the limit value for water bodies between these salinity levels based on the median salinity of the water body being assessed.;FALSE;no;yes;Ver7e_revised_April 2021;reassignment of values according to report sent by MS
10695;12264;13;IE;IEGBNIIENW;All;TW-NEA11;Orthophosphate;MRP;median;;;Median;median winter and summer;40;60;µgP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;TRUE;salinity range;34,5 - 17;samples are a mix of surface and bottom samples;values are salinity dependant (see table provided), linear interpolation to be used to establish the limit value for water bodies between these salinity levels based on the median salinity of the water body being assessed.;FALSE;no;yes;Ver7e_revised_April 2021;reassignment of values according to report sent by MS
10711;12280;14;IE;IEROI;All;TW-NEA11;Orthophosphate;MRP;median;;;Median;median winter and summer;40;60;µgP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;TRUE;salinity range;34,5 - 17;samples are a mix of surface and bottom samples;values are salinity dependant (see table provided), linear interpolation to be used to establish the limit value for water bodies between these salinity levels based on the median salinity of the water body being assessed.;FALSE;no;yes;Ver7e_revised_April 2021;reassignment of values according to report sent by MS
8600;10479;1;IT;ITA;All;inapplicable;Dissolved oxygen;;0-1,0 mg/L for less than one day per year;;;minimum;;1;;mg/L;;FALSE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;cf value and SumMetric
9202;11118;2;IT;ITB;All;inapplicable;Dissolved oxygen;;0-1,0 mg/L for less than one day per year;;;minimum;;1;;mg/L;;FALSE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;cf value and SumMetric
8665;10597;3;IT;ITC;All;inapplicable;Dissolved oxygen;;0-1,0 mg/L for less than one day per year;;;minimum;;1;;mg/L;;FALSE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;cf value and SumMetric
8609;10525;4;IT;ITD;All;inapplicable;Dissolved oxygen;;0-1,0 mg/L for less than one day per year;;;minimum;;1;;mg/L;;FALSE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;cf value and SumMetric
8591;10470;5;IT;ITE;All;inapplicable;Dissolved oxygen;;0-1,0 mg/L for less than one day per year;;;minimum;;1;;mg/L;;FALSE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;cf value and SumMetric
8582;10461;6;IT;ITH;All;inapplicable;Dissolved oxygen;;AA-EQS;;;AA-EQS;;;;mg/L;;FALSE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;
8601;10480;7;IT;ITA;All;inapplicable;Orthophosphate;;AA-EQS;15;;AA-EQS;;15;;ugP/L;;FALSE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;
9203;11119;8;IT;ITB;All;inapplicable;Orthophosphate;;AA-EQS;15;;AA-EQS;;15;;ugP/L;;FALSE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;
8666;10598;9;IT;ITC;All;inapplicable;Orthophosphate;;AA-EQS;15;;AA-EQS;;15;;ugP/L;;FALSE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;
8610;10526;10;IT;ITD;All;inapplicable;Orthophosphate;;AA-EQS;15;;AA-EQS;;15;;ugP/L;;FALSE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;
8592;10471;11;IT;ITE;All;inapplicable;Orthophosphate;;AA-EQS;15;;AA-EQS;;15;;ugP/L;;FALSE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;
8581;10460;12;IT;ITH;LCNTAIP;inapplicable;Orthophosphate;;AA-EQS;15;;AA-EQS;;15;;ugP/L;;FALSE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;
8602;10481;13;IT;ITA;All;inapplicable;Total Inorganic N;Please select reason for range in column ReasonRange;AA-EQS;0,253;0,42;AA-EQS;;0,253;;mgN/L;We standardised your Value using a factor of 0.001 to convert from units of   ug/L;TRUE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;
9204;11120;14;IT;ITB;All;inapplicable;Total Inorganic N;Please select reason for range in column ReasonRange;AA-EQS;0,253;0,42;AA-EQS;;0,253;;mgN/L;We standardised your Value using a factor of 0.001 to convert from units of   ug/L;TRUE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;
8667;10599;15;IT;ITC;All;inapplicable;Total Inorganic N;Please select reason for range in column ReasonRange;AA-EQS;0,253;0,42;AA-EQS;;0,253;;mgN/L;We standardised your Value using a factor of 0.001 to convert from units of   ug/L;TRUE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;
8611;10527;16;IT;ITD;All;inapplicable;Total Inorganic N;Please select reason for range in column ReasonRange;AA-EQS;0,253;0,42;AA-EQS;;0,253;;mgN/L;We standardised your Value using a factor of 0.001 to convert from units of   ug/L;TRUE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;
8593;10472;17;IT;ITE;All;inapplicable;Total Inorganic N;Please select reason for range in column ReasonRange;AA-EQS;0,253;0,42;AA-EQS;;0,253;;mgN/L;We standardised your Value using a factor of 0.001 to convert from units of   ug/L;TRUE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;
8583;10462;18;IT;ITH;LCNTAIP;inapplicable;Total Inorganic N;;AA-EQS;0,253;;AA-EQS;;0,253;;mgN/L;We standardised your Value using a factor of 0.001 to convert from units of   ug/L;FALSE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;
8580;10459;19;IT;ITH;LCNTAPO;TW-CoastalLagoonsPolyeuhaline;Total Inorganic N;;AA-EQS;0,42;;AA-EQS;;0,42;;mgN/L;We standardised your Value using a factor of 0.001 to convert from units of   ug/L;FALSE;;;;delete - all RBD have the same standards (add row below);TRUE;no;yes;Ver7e_revised;
new;new;;IT;ALL;Coastal lagoon;TW-CoastalLagoonsPolyeuhaline;Dissolved oxygen;;0-1,0 mg/L for less than one day per year;;;minimum;;1;;mg/L;;FALSE;;;;"If in continuous data are not available, it is also allowed to detect phenomena of anoxia by AVS/LFe ratio (Available Volatile  Sulfide/Labile Iron).
";FALSE;no;yes;Ver7e_revised;cf value and SumMetric
new;new;;IT;ALL;Coastal lagoon - salinity >30;inapplicable;Orthophosphate;;AA-EQS;15;;AA-EQS;;15;;ugP/L;;FALSE;;;;"no limits are available for type ""Coastal lagoon - salinity <30""";FALSE;no;yes;Ver7e_revised;
new;new;;IT;ALL;Coastal lagoon - salinity >30;inapplicable;Total Inorganic N; DISSOLVED Inorganic N;AA-EQS;0,253;0,42;AA-EQS;;0,25;;mgN/L;We standardised your Value using a factor of 0.001 to convert from units of   ug/L;FALSE;;;;no range - it is  a type specific standards;FALSE;no;yes;Ver7e_revised;
new;new;;IT;ALL;Coastal lagoon - salinity <30;inapplicable;Total Inorganic N; DISSOLVED Inorganic N;AA-EQS;0,253;0,42;AA-EQS;;0,42;;mgN/L;We standardised your Value using a factor of 0.001 to convert from units of   ug/L;FALSE;;;;no range - it is  a type specific standards;FALSE;no;yes;Ver7e_revised;
8721;10648;1;LV;LVDUBA;T1;inapplicable;Nitrate as N;;winter;0,003162558;;winter;;0,196;;mgN/L;We standardised your Value using a factor of 0.014007 to convert from units of   umol/L;FALSE;;;;The treshod value is 14 umol/L. Converting to mg of N by formula 14x14/1000 we get 0,196;FALSE;no;yes;Ver7e_revised;
8948;10870;2;LV;LVGUBA;T1;inapplicable;Nitrate as N;;winter;0,003162558;;winter;;0,196;;mgN/L;We standardised your Value using a factor of 0.014007 to convert from units of   umol/L;FALSE;;;;The treshod value is 14 umol/L. Converting to mg of N by formula 14x14/1000 we get 0,196;FALSE;no;yes;Ver7e_revised;
9038;10950;3;LV;LVLUBA;T1;inapplicable;Nitrate as N;;winter;0,003162558;;winter;;0,196;;mgN/L;We standardised your Value using a factor of 0.014007 to convert from units of   umol/L;FALSE;;;;The treshod value is 14 umol/L. Converting to mg of N by formula 14x14/1000 we get 0,196;FALSE;no;yes;Ver7e_revised;
8722;10649;4;LV;LVDUBA;T1;inapplicable;Orthophosphate;;winter;27,87769019;;winter;;27,878;;ugP/L;We standardised your Value using a factor of 30.97521132 to convert from units of   umol/L;FALSE;;;;;FALSE;no;yes;Ver7e_revised;
8950;10872;5;LV;LVGUBA;T1;inapplicable;Orthophosphate;;winter;27,87769019;;winter;;27,878;;ugP/L;We standardised your Value using a factor of 30.97521132 to convert from units of   umol/L;FALSE;;;;;FALSE;no;yes;Ver7e_revised;
9040;10952;6;LV;LVLUBA;T1;inapplicable;Orthophosphate;;winter;27,87769019;;winter;;27,878;;ugP/L;We standardised your Value using a factor of 30.97521132 to convert from units of   umol/L;FALSE;;;;;FALSE;no;yes;Ver7e_revised;
8720;10647;7;LV;LVDUBA;T1;inapplicable;Secchi disk depth;;summer;3;;summer;;3;;m;;FALSE;;;;;FALSE;no;yes;Ver7e_revised;
8946;10868;8;LV;LVGUBA;T1;inapplicable;Secchi disk depth;;summer;3;;summer;;3;;m;;FALSE;;;;;FALSE;no;yes;Ver7e_revised;
9036;10948;9;LV;LVLUBA;T1;inapplicable;Secchi disk depth;;summer;3;;summer;;3;;m;;FALSE;;;;;FALSE;no;yes;Ver7e_revised;
new;new;;LT;TWT1;LT1100;TW-BT1;TN;QE3-1-6-1-5 ;summer;0,94;1,08;summer;Summer mean (June-September);1,08;;mgN/L;;FALSE;;0,5 - 5;Surf;;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;;LT;TWT2;LT1100;TW-BT1;TN;QE3-1-6-1-5 ;summer;0,95;1,07;summer;Summer mean (June-September);1,07;;mgN/L;;FALSE;;< 0,5;Surf;;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;;LT;TWT3;LT1100;inapplicable;TN;QE3-1-6-1-5 ;summer;0,94;1,08;summer;Summer mean (June-September);1,08;;mgN/L;;FALSE;;< 2;Surf;when salinity is lower than 2 psu;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;;LT;TWT3;LT1100;inapplicable;TN;QE3-1-6-1-5 ;summer;0,43;0,67;summer;Summer mean (June-September);0,67;;mgN/L;;FALSE;;2 - 4,0;Surf;when salinity is within the range of 2-4 psu;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;;LT;TWT3;LT1100;inapplicable;TN;QE3-1-6-1-5 ;summer;0,13;0,25;summer;Summer mean (June-September);0,25;;mgN/L;;FALSE;;> 4;Surf;when salinity is higher than 4 psu;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;;LT;TWT1;LT1100;inapplicable;TN;QE3-1-6-1-5 ;summer;0,94;1,08;summer;Summer mean (June-September);1,08;;mgN/L;;FALSE;;< 2;Surf;Heavily modified water body. The threshold values are applied for conditions when salinity is lower than 2 psu;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;;LT;TWT1;LT1100;inapplicable;TN;QE3-1-6-1-5 ;summer;0,43;0,67;summer;Summer mean (June-September);0,67;;mgN/L;;FALSE;;2 - 4,0;Surf;Heavily modified water body. The threshold values are applied for conditions when salinity is within the range of 2-4 psu;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;;LT;TWT1;LT1100;inapplicable;TN;QE3-1-6-1-5 ;summer;0,13;0,25;summer;Summer mean (June-September);0,25;;mgN/L;;FALSE;;> 4;Surf;Heavily modified water body. The threshold values are applied for conditions when salinity is higher than 4 psu;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;;LT;TWT1;LT1100;TW-BT1;TP;QE3-1-6-2-2 ;summer;0,06;0,08;summer;Summer mean (June-September);80;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;05-Aug;Surf;;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;;LT;TWT2;LT1100;TW-BT1;TP;QE3-1-6-2-2 ;summer;0,061;0,079;summer;Summer mean (June-September);79;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;0,5 - 5;Surf;;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;;LT;TWT3;LT1100;inapplicable;TP;QE3-1-6-2-2 ;summer;0,06;0,08;summer;Summer mean (June-September);80;;µgP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;< 2;Surf;when salinity is lower than 2 psu;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;;LT;TWT3;LT1100;inapplicable;TP;QE3-1-6-2-2 ;summer;0,037;0,053;summer;Summer mean (June-September);53;;µgP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;2 - 4,0;Surf;when salinity is within the range of 2-4 psu;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;;LT;TWT3;LT1100;inapplicable;TP;QE3-1-6-2-2 ;summer;0,015;0,026;summer;Summer mean (June-September);26;;µgP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;> 4;Surf;when salinity is higher than 4 psu;FALSE;no;yes;Ver7e_revised_April 2021;
new;new;;LT;TWT1;LT1100;inapplicable;TP;QE3-1-6-2-2 ;summer;0,06;0,08;summer;Summer mean (June-September);80;;µgP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;< 2;Surf;Heavily modified water body. The threshold values are applied for conditions when salinity is lower than 2 psu;FALSE;no;yes;Ver7e_revised_April 2021;
